"document","topic","gamma"
"Section H  Enhanced Medication Therapy Management MTM Model",57,1.06641420411451e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",57,1.94321484787482e-05
"Section II Part C Cost Sharing Standards",57,1.79921186533503e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",57,2.692587310005e-05
"Section II Maximum OutofPocket MOOP Limits",57,3.05442405495236e-05
"Section O  Quality Payment Program",57,3.08085038644087e-05
"Section C  Part D Risk Sharing",57,3.18178732419683e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",57,1.55782940242218e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",57,4.16080721782564e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",57,4.36481186140137e-05
"Section III Improving Access to Part D Vaccines",57,3.44886419078891e-05
"Section II Health Related Supplemental Benefits",57,4.05037728773764e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",57,4.58985262887337e-05
"Section I Innovations in Health Plan Design",57,3.9311379822517e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",57,3.94565753904962e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",57,3.91672489419197e-05
"Section III Tier Composition",57,6.2200395603866e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",57,5.4574207543199e-05
"Section A  Update of the RxHCC Model",57,2.78380251832058e-05
"Section B  FFS Growth Percentage",57,4.64978599148645e-05
"Section I Plan Corrections",57,5.11755383537302e-05
"Section III Expanding the Part D OTC Program",57,6.81526703144448e-05
"Section D  ESRD Rates",57,4.60965800668e-05
"Section II Tiered Cost Sharing of Medical Benefits",57,6.94824975903593e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",57,4.6497859914881e-05
"Section II Plans with Low Enrollment",57,6.64567796688348e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",57,0.000121744151105916
"Section II Cost Plan Transition to MA under MACRA",57,0.000100074955236258
"Section II Medicare Advantage MA Uniformity Flexibility",57,4.29462330969985e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",57,8.49540208714075e-05
"Section III Low Enrollment Plans Standalone PDPs only",57,8.77451686244453e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",57,0.000115180968037234
"Section C  IME Phase Out",57,9.55972402376633e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",57,0.000116436376611059
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",57,7.92798190055796e-05
"Section II Medicare Advantage MA Segmented Service Area Options",57,0.000157684553809091
"Section II Outpatient Observation Services",57,0.000137403006980559
"Section II Overview of CY 2019 Benefits and Bid Review",57,5.5423621270215e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",57,8.49540208714024e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",57,0.995552810372065
"Section III Part D Benefit Parameters for NonDefined Standard Plans",57,4.67011312075458e-05
"Section M  Medical Loss Ratio Credibility Adjustment",57,0.000109289225494864
"Section D  Retiree Drug Subsidy Amounts",57,0.00020252563811699
"Section II Cost Plan Competition Requirements",57,0.000155390886723451
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",57,0.000104992750043329
"Section I Enforcement Actions for Provider Directories",57,0.000112749650908282
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",57,0.0001070979143812
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",57,6.99373813924408e-05
"Section III Coordination of Benefits COB User Fee",57,9.55972402376769e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",57,0.000133957068253938
"Section III Specialty Tiers",57,0.000146846798894403
"Section K  Medicare Advantage Coding Pattern Adjustment",57,0.000155390886723439
"Section I Annual Calendar",57,7.27968743704709e-05
"Section II Part C Optional Supplemental Benefits",57,0.000146846798894393
"Section N  Encounter Data as a Diagnosis Source for 2019",57,0.000110418855641845
"Section A  MA Growth Percentage",57,0.000184990281197267
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",57,0.000255888505251646
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",57,0.000157684553809098
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",57,0.000139193325615783
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",57,0.000146846798894402
"Section II Special Needs Plan SNPSpecific Networks Research and Development",57,0.000170249501683251
"Section III Benefit Review",57,0.000178797909335913
"Section III Timely Updates to LIS Status Based on Best Available Evidence",57,0.991092066243937
"Section H  CMSHCC Risk Adjustment Model for CY 2019",57,0.000244190155322221
"Section II Employer Group Waiver Plans",57,0.000255888505251649
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",58,1.12240637171102e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",58,3.57074910861589e-06
"Section I Validation Audits",58,9.14819177607428e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",58,9.43085550200285e-06
"Section B  Calculation of Fee for Service Cost",58,7.08056098535897e-06
"Section L  Normalization Factors",58,1.22124123511569e-05
"Section IV  MedicareMedicaid Plans",58,6.90214569091292e-06
"Section G  MA Employer Group Waiver Plans",58,1.02743961819561e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",58,8.15636477129774e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",58,1.46390038446766e-05
"Section III CY 2019 Formulary Submission Window",58,1.53323496013191e-05
"Section I Incomplete and Inaccurate Bid Submissions",58,2.85828596834024e-05
"Section II Total Beneficiary Cost TBC",58,1.63909734090515e-05
"Section E  Clinical Trials",58,2.47431044323841e-05
"Section H  Enhanced Medication Therapy Management MTM Model",58,1.06641420411483e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",58,1.94321484787453e-05
"Section II Part C Cost Sharing Standards",58,1.79921186533632e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",58,2.69258731000327e-05
"Section II Maximum OutofPocket MOOP Limits",58,3.05442405495152e-05
"Section O  Quality Payment Program",58,3.08085038644113e-05
"Section C  Part D Risk Sharing",58,3.18178732419672e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",58,1.55782940242147e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",58,4.16080721782481e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",58,4.36481186139912e-05
"Section III Improving Access to Part D Vaccines",58,3.44886419078751e-05
"Section II Health Related Supplemental Benefits",58,4.05037728773771e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",58,4.58985262887285e-05
"Section I Innovations in Health Plan Design",58,3.931137982252e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",58,3.94565753904942e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",58,0.997297459823008
"Section III Tier Composition",58,6.2200395603868e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",58,5.45742075431895e-05
"Section A  Update of the RxHCC Model",58,2.78380251832047e-05
"Section B  FFS Growth Percentage",58,4.6497859914861e-05
"Section I Plan Corrections",58,5.11755383537334e-05
"Section III Expanding the Part D OTC Program",58,6.81526703144448e-05
"Section D  ESRD Rates",58,4.6096580066801e-05
"Section II Tiered Cost Sharing of Medical Benefits",58,6.94824975903557e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",58,4.64978599148664e-05
"Section II Plans with Low Enrollment",58,6.64567796688328e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",58,0.000121744151105906
"Section II Cost Plan Transition to MA under MACRA",58,0.00010007495523626
"Section II Medicare Advantage MA Uniformity Flexibility",58,4.29462330969976e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",58,8.49540208713975e-05
"Section III Low Enrollment Plans Standalone PDPs only",58,8.77451686244372e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",58,0.000115180968037241
"Section C  IME Phase Out",58,9.55972402376577e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",58,0.000116436376611056
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",58,7.927981900558e-05
"Section II Medicare Advantage MA Segmented Service Area Options",58,0.000157684553809091
"Section II Outpatient Observation Services",58,0.000137403006980564
"Section II Overview of CY 2019 Benefits and Bid Review",58,5.5423621270209e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",58,8.49540208713993e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",58,6.4452023593262e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",58,4.67011312075453e-05
"Section M  Medical Loss Ratio Credibility Adjustment",58,0.000109289225494865
"Section D  Retiree Drug Subsidy Amounts",58,0.000202525638116988
"Section II Cost Plan Competition Requirements",58,0.000155390886723454
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",58,0.00010499275004332
"Section I Enforcement Actions for Provider Directories",58,0.000112749650908288
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",58,0.0001070979143812
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",58,6.99373813924433e-05
"Section III Coordination of Benefits COB User Fee",58,9.55972402376695e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",58,0.000133957068253934
"Section III Specialty Tiers",58,0.000146846798894405
"Section K  Medicare Advantage Coding Pattern Adjustment",58,0.000155390886723443
"Section I Annual Calendar",58,7.27968743704605e-05
"Section II Part C Optional Supplemental Benefits",58,0.000146846798894389
"Section N  Encounter Data as a Diagnosis Source for 2019",58,0.000110418855641864
"Section A  MA Growth Percentage",58,0.000184990281197269
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",58,0.000255888505251645
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",58,0.000157684553809114
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",58,0.000139193325615776
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",58,0.000146846798894403
"Section II Special Needs Plan SNPSpecific Networks Research and Development",58,0.000170249501683254
"Section III Benefit Review",58,0.000178797909335901
"Section III Timely Updates to LIS Status Based on Best Available Evidence",58,0.000129100489218317
"Section H  CMSHCC Risk Adjustment Model for CY 2019",58,0.000244190155322221
"Section II Employer Group Waiver Plans",58,0.000255888505251651
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",59,1.12240637171078e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",59,3.57074910864972e-06
"Section I Validation Audits",59,0.151384788693619
"Section A  MA Benchmark Quality Bonus Payments and Rebate",59,9.4308555020016e-06
"Section B  Calculation of Fee for Service Cost",59,7.08056098537035e-06
"Section L  Normalization Factors",59,1.22124123511535e-05
"Section IV  MedicareMedicaid Plans",59,6.90214569096251e-06
"Section G  MA Employer Group Waiver Plans",59,1.02743961819529e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",59,8.15636477128791e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",59,1.46390038446781e-05
"Section III CY 2019 Formulary Submission Window",59,1.53323496013292e-05
"Section I Incomplete and Inaccurate Bid Submissions",59,2.85828596834139e-05
"Section II Total Beneficiary Cost TBC",59,1.63909734090566e-05
