"document","topic","gamma"
"Section II Tiered Cost Sharing of Medical Benefits",44,7.45864479474381e-05
"Section II Special Needs Plan (SNP) Legislative Sunset Provision",44,0.000122063754382234
"Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",44,4.66022022579266e-05
"Section II Cost Plan Transition to MA under MACRA",44,0.000100697695387383
"Section II Plans with Low Enrollment",44,6.64273202463568e-05
"Section III Low Enrollment Plans (Stand alone PDPs only)",44,8.5697237326146e-05
"Section III Part D Benefit Parameters for Non Defined Standard Plans",44,4.82478581671457e-05
"Section M.  Medical Loss Ratio Credibility Adjustment",44,0.000113213655097341
"Section II Medicare Advantage (MA) Uniformity Flexibility",44,4.56294850920024e-05
"Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",44,9.14320584075447e-05
"Section B.  Encounter Data as a Diagnosis Source for 2019",44,0.000139158099384405
"Section B.  FFS Growth Percentage",44,5.24122117622132e-05
"Section C.  IME Phase Out",44,0.581992578355965
"Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",44,0.00011091598581389
"Section II Overview of CY 2019 Benefits and Bid Review",44,5.85933437585675e-05
"Section II Transparency   Timeliness with Prior Authorization Processes",44,8.63744368086571e-05
"Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",44,6.68334879872763e-05
"Section D.  Retiree Drug Subsidy Amounts",44,0.000200386467999059
"Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",44,8.43742031320311e-05
"Section II Cost Plan Competition Requirements",44,0.000152773111076943
"Section II Medicare Advantage (MA) Segmented Service Area Options",44,0.000166757662467622
"Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",44,0.000103559874911683
"Section H.  Enhanced Medication Therapy Management (MTM) Model",44,7.50989057399588e-05
"Section I Enforcement Actions for Provider Directories",44,0.000130829918827652
"Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",44,7.07255290046764e-05
"Section II Special Needs Plan (SNP) Specific Networks Research and Development",44,0.000189939973368565
"Section III Coordination of Benefits (COB) User Fee",44,9.97784722472162e-05
"Section III Medication Therapy Management (MTM) Annual Cost Threshold",44,0.000132414842335871
"Section K.  Medicare Advantage Coding Pattern Adjustment",44,0.000135702752071129
"Section II Outpatient Observation Services",44,0.000142794008653937
"Section II Part C Optional Supplemental Benefits",44,0.000148618649038361
"Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",44,0.000135702752071119
"Section I Annual Calendar",44,6.98219569628458e-05
"Section III Specialty Tiers",44,0.000161820097530085
"Section N.  Encounter Data as a Diagnosis Source for 2019",44,0.000129282487661466
"Section A.  MA Growth Percentage",44,0.000189939973368564
"Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",44,0.000263087847876903
"Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",44,0.000157166518908077
"Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",44,0.000146625012707639
"Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",44,0.000161820097530092
"Section III Benefit Review",44,0.000159459363544179
"Section III Timely Updates to LIS Status Based on Best Available Evidence",44,0.000130829918827643
"Section H.  CMS HCC Risk Adjustment Model for CY 2019",44,0.000276393081970322
"Section II Employer Group Waiver Plans",44,0.000269576391233062
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",45,1.16496990491861e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",45,3.83987553114986e-06
"Section I Validation Audits",45,1.01062544544276e-05
"Section B.  Calculation of Fee for Service Cost",45,7.13682816058351e-06
"Section G.  MA Employer Group Waiver Plans",45,1.09135063801314e-05
"Section L.  Normalization Factors",45,1.47998589703222e-05
"Section A.  MA Benchmark  Quality Bonus Payments and Rebate",45,9.75451187439029e-06
"Section IV   Medicare Medicaid Plans",45,7.10897796650047e-06
"Section I.  ESRD Risk Adjustment Model for CY 2019",45,1.49414754090832e-05
"Section III CY 2019 Formulary Submission Window",45,1.57601314758915e-05
"Section I Incomplete and Inaccurate Bid Submissions",45,2.93396495837542e-05
"Section E.  Clinical Trials",45,2.87228598226356e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",45,1.96396598488411e-05
"Section II Part C Cost Sharing Standards",45,1.92251363046918e-05
"Section II Total Beneficiary Cost (TBC)",45,1.71176006736424e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",45,2.69522331212572e-05
"Section C.  Part D Risk Sharing",45,3.30676128532391e-05
"Section II Maximum Out of Pocket (MOOP) Limits",45,3.23818605886621e-05
"Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",45,4.60136581393327e-05
"Section O.  Quality Payment Program",45,3.27701945536688e-05
"Section II Health Related Supplemental Benefits",45,4.46965442912491e-05
"Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",45,3.95245774867323e-05
"Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",45,5.02438943486707e-05
"Section III Improving Access to Part D Vaccines",45,3.39931663825645e-05
"Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",45,1.67503526654614e-05
"Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",45,3.60089265910313e-05
"Section I Innovations in Health Plan Design",45,4.11618437314645e-05
"Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",45,4.21133920825307e-05
"Section III Tier Composition",45,5.95510303006358e-05
"Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",45,6.15634954470052e-05
"Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",45,4.62081807994617e-05
"Section III Expanding the Part D OTC Program",45,7.16527940694012e-05
"Section D.  ESRD Rates",45,4.74107540836634e-05
"Section I Plan Corrections",45,5.36996867816255e-05
"Section A.  Update of the RxHCC Model",45,2.95778305546368e-05
"Section II Tiered Cost Sharing of Medical Benefits",45,7.45864479475591e-05
"Section II Special Needs Plan (SNP) Legislative Sunset Provision",45,0.000122063754382227
"Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",45,4.66022022579863e-05
"Section II Cost Plan Transition to MA under MACRA",45,0.000100697695387378
"Section II Plans with Low Enrollment",45,6.64273202463525e-05
"Section III Low Enrollment Plans (Stand alone PDPs only)",45,8.56972373261446e-05
"Section III Part D Benefit Parameters for Non Defined Standard Plans",45,4.82478581672485e-05
"Section M.  Medical Loss Ratio Credibility Adjustment",45,0.000113213655097341
"Section II Medicare Advantage (MA) Uniformity Flexibility",45,4.56294850920938e-05
"Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",45,9.14320584075423e-05
"Section B.  Encounter Data as a Diagnosis Source for 2019",45,0.000139158099384415
"Section B.  FFS Growth Percentage",45,5.24122117620588e-05
"Section C.  IME Phase Out",45,9.54231032264128e-05
"Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",45,0.000110915985813886
"Section II Overview of CY 2019 Benefits and Bid Review",45,5.85933437585789e-05
"Section II Transparency   Timeliness with Prior Authorization Processes",45,8.63744368086591e-05
"Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",45,0.0924439864206469
"Section D.  Retiree Drug Subsidy Amounts",45,0.00020038646799911
"Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",45,8.43742031320287e-05
"Section II Cost Plan Competition Requirements",45,0.000152773111076931
"Section II Medicare Advantage (MA) Segmented Service Area Options",45,0.000166757662467624
"Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",45,0.000103559874911677
"Section H.  Enhanced Medication Therapy Management (MTM) Model",45,7.5098905739957e-05
"Section I Enforcement Actions for Provider Directories",45,0.000130829918827652
"Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",45,7.07255290046758e-05
"Section II Special Needs Plan (SNP) Specific Networks Research and Development",45,0.000189939973368564
"Section III Coordination of Benefits (COB) User Fee",45,9.97784722472235e-05
"Section III Medication Therapy Management (MTM) Annual Cost Threshold",45,0.993511672725542
"Section K.  Medicare Advantage Coding Pattern Adjustment",45,0.00013570275207112
"Section II Outpatient Observation Services",45,0.000142794008653924
"Section II Part C Optional Supplemental Benefits",45,0.000148618649038354
"Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",45,0.00013570275207112
"Section I Annual Calendar",45,6.98219569628523e-05
"Section III Specialty Tiers",45,0.000161820097530087
"Section N.  Encounter Data as a Diagnosis Source for 2019",45,0.000129282487661468
"Section A.  MA Growth Percentage",45,0.000189939973368567
"Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",45,0.000263087847876899
"Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",45,0.000157166518908077
"Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",45,0.00014662501270764
"Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",45,0.000161820097530081
"Section III Benefit Review",45,0.992186491186335
"Section III Timely Updates to LIS Status Based on Best Available Evidence",45,0.993589333977445
"Section H.  CMS HCC Risk Adjustment Model for CY 2019",45,0.000276393081970314
"Section II Employer Group Waiver Plans",45,0.000269576391233056
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",46,1.16496990465661e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",46,3.83987553119656e-06
"Section I Validation Audits",46,1.01062544543962e-05
"Section B.  Calculation of Fee for Service Cost",46,7.13682816061414e-06
"Section G.  MA Employer Group Waiver Plans",46,1.09135063800718e-05
"Section L.  Normalization Factors",46,1.47998589703255e-05
"Section A.  MA Benchmark  Quality Bonus Payments and Rebate",46,0.425098948637252
"Section IV   Medicare Medicaid Plans",46,7.10897796647804e-06
"Section I.  ESRD Risk Adjustment Model for CY 2019",46,1.49414754090627e-05
"Section III CY 2019 Formulary Submission Window",46,1.57601314758129e-05
"Section I Incomplete and Inaccurate Bid Submissions",46,2.93396495836688e-05
"Section E.  Clinical Trials",46,2.87228598225732e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",46,1.96396598487923e-05
"Section II Part C Cost Sharing Standards",46,1.92251363046126e-05
"Section II Total Beneficiary Cost (TBC)",46,1.71176006736106e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",46,2.69522331212181e-05
"Section C.  Part D Risk Sharing",46,3.30676128531981e-05
"Section II Maximum Out of Pocket (MOOP) Limits",46,3.23818605885951e-05
"Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",46,4.60136581393365e-05
"Section O.  Quality Payment Program",46,3.27701945536851e-05
"Section II Health Related Supplemental Benefits",46,4.46965442912292e-05
"Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",46,3.95245774865951e-05
"Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",46,5.02438943485966e-05
"Section III Improving Access to Part D Vaccines",46,3.39931663824714e-05
"Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",46,1.67503526654109e-05
"Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",46,3.60089265910324e-05
"Section I Innovations in Health Plan Design",46,4.11618437314906e-05
"Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",46,4.21133920825255e-05
"Section III Tier Composition",46,5.95510303005273e-05
"Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",46,6.15634954470103e-05
"Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",46,4.62081807994505e-05
"Section III Expanding the Part D OTC Program",46,7.1652794069367e-05
"Section D.  ESRD Rates",46,4.74107540836659e-05
"Section I Plan Corrections",46,5.36996867816244e-05
"Section A.  Update of the RxHCC Model",46,2.95778305546004e-05
"Section II Tiered Cost Sharing of Medical Benefits",46,7.45864479474409e-05
"Section II Special Needs Plan (SNP) Legislative Sunset Provision",46,0.000122063754382236
"Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",46,4.66022022579211e-05
